Count,RetMax,RetStart,IdList,TranslationSet,TranslationStack,QueryTranslation,ErrorList,WarningList,name
1,1,0,['5098'],[],"[{'Term': 'monascus purpureus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",monascus purpureus[All Names],,,Monascus purpureus
1,1,0,['44271'],[],"[{'Term': 'Leishmania chagasi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Leishmania chagasi[All Names],,,Leishmania chagasi
1,1,0,['4841'],[],"[{'Term': 'Mucor racemosus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mucor racemosus[All Names],,,Mucor racemosus
1,1,0,['10095'],[],"[{'Term': 'Mus sp.[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mus sp.[All Names],,,Mus sp.
1,1,0,['5553'],[],"[{'Term': 'Trichosporon beigelii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichosporon beigelii[All Names],,,Trichosporon beigelii
1,1,0,['34388'],[],"[{'Term': 'Trichophyton violaceum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton violaceum[All Names],,,Trichophyton violaceum
1,1,0,['5501'],[],"[{'Term': 'coccidioides immitis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",coccidioides immitis[All Names],,,Coccidioides immitis
1,1,0,['5062'],[],"[{'Term': 'aspergillus oryzae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",aspergillus oryzae[All Names],,,Aspergillus oryzae
1,1,0,['86057'],[],"[{'Term': 'Fonsecaea compacta[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Fonsecaea compacta[All Names],,,Fonsecaea compacta
0,0,0,[],[],,Candida[All Names] AND palmioleophila[All Names],"{'FieldNotFound': [], 'PhraseNotFound': ['palmioleophila']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",[Candida] palmioleophila
1,1,0,['82519'],[],"[{'Term': 'Apiotrichum loubieri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Apiotrichum loubieri[All Names],,,Apiotrichum loubieri
1,1,0,['82522'],[],"[{'Term': 'Cutaneotrichosporon mucoides[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cutaneotrichosporon mucoides[All Names],,,Cutaneotrichosporon mucoides
1,1,0,['45594'],[],"[{'Term': 'Starmerella stellata[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Starmerella stellata[All Names],,,Starmerella stellata
1,1,0,['29833'],[],"[{'Term': 'Hanseniaspora uvarum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Hanseniaspora uvarum[All Names],,,Hanseniaspora uvarum
1,1,0,['5533'],[],"[{'Term': 'Rhodotorula[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Rhodotorula[All Names],,,Rhodotorula
1,1,0,['4943'],[],"[{'Term': 'Saccharomycopsis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Saccharomycopsis[All Names],,,Saccharomycopsis
1,1,0,['29907'],[],"[{'Term': 'Sporothrix[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Sporothrix[All Names],,,Sporothrix
1,1,0,['545651'],[],"[{'Term': 'Sporothrix globosa[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Sporothrix globosa[All Names],,,Sporothrix globosa
1,1,0,['402873'],[],"[{'Term': 'Sporothrix albicans[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Sporothrix albicans[All Names],,,Sporothrix albicans
1,1,0,['5077'],[],"[{'Term': 'Penicillium citrinum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Penicillium citrinum[All Names],,,Penicillium citrinum
1,1,0,['5502'],[],"[{'Term': 'Curvularia[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Curvularia[All Names],,,Curvularia
1,1,0,['55194'],[],"[{'Term': 'malassezia furfur[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",malassezia furfur[All Names],,,Malassezia furfur
1,1,0,['5506'],[],"[{'Term': 'Fusarium[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Fusarium[All Names],,,Fusarium
1,1,0,['91928'],[],"[{'Term': 'Exophiala spinifera[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Exophiala spinifera[All Names],,,Exophiala spinifera
0,0,0,[],[],,Candida albicans[All Names] AND (strain SC5314/ATCC MYA-2876[All Names]) AND (Yeast[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'SC5314', 'ATCC', 'MYA', '2876', 'MYA-2876', 'Yeast']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)
1,1,0,['40559'],[],"[{'Term': 'Botrytis cinerea[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Botrytis cinerea[All Names],,,Botrytis cinerea
0,0,0,[],[],,Candida[All Names] AND aaseri[All Names],"{'FieldNotFound': [], 'PhraseNotFound': ['aaseri']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",[Candida] aaseri
1,1,0,['708069'],[],"[{'Term': 'Mucor fuscus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mucor fuscus[All Names],,,Mucor fuscus
1,1,0,['12721'],[],"[{'Term': 'human immunodeficiency virus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",human immunodeficiency virus[All Names],,,Human immunodeficiency virus
1,1,0,['92955'],[],"[{'Term': 'Goffeauzyma gastrica[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Goffeauzyma gastrica[All Names],,,Goffeauzyma gastrica
1,1,0,['69893'],[],"[{'Term': 'Chrysosporium keratinophilum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Chrysosporium keratinophilum[All Names],,,Chrysosporium keratinophilum
1,1,0,['87101'],[],"[{'Term': 'Pichia sporocuriosa[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pichia sporocuriosa[All Names],,,Pichia sporocuriosa
0,0,0,[],[],,Trypanosoma cruzi[All Names] AND (strain CL Brener[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'CL', 'Brener']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Trypanosoma cruzi (strain CL Brener)
0,0,0,[],[],,Saccharomyces cerevisiae[All Names] AND (strain ATCC 204508/S288c[All Names]) AND (Baker's yeast[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', '204508', 'S288c']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)
1,1,0,['77020'],[],"[{'Term': 'Malassezia pachydermatis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Malassezia pachydermatis[All Names],,,Malassezia pachydermatis
1,1,0,['34384'],[],"[{'Term': 'Arthrodermataceae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Arthrodermataceae[All Names],,,Arthrodermataceae
1,1,0,['63417'],[],"[{'Term': 'Trichophyton verrucosum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Trichophyton verrucosum[All Names],,,Trichophyton verrucosum
1,1,0,['5660'],[],"[{'Term': 'leishmania braziliensis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",leishmania braziliensis[All Names],,,Leishmania braziliensis
1,1,0,['5679'],[],"[{'Term': 'Leishmania panamensis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Leishmania panamensis[All Names],,,Leishmania panamensis
0,0,0,[],[],,Trichophyton rubrum[All Names] AND (strain ATCC MYA-4607/CBS 118892[All Names]) AND (Athlete'sfoot fungus[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['strain', 'ATCC', 'MYA-4607', 'CBS', '118892', ""Athlete'sfoot"", 'fungus']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Trichophyton rubrum (strain ATCC MYA-4607 / CBS 118892) (Athlete'sfoot fungus)
1,1,0,['121759'],[],"[{'Term': 'paracoccidioides brasiliensis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",paracoccidioides brasiliensis[All Names],,,Paracoccidioides brasiliensis
1,1,0,['324740'],[],"[{'Term': 'Kregervanrija fluxuum[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Kregervanrija fluxuum[All Names],,,Kregervanrija fluxuum
1,1,0,['1884637'],[],"[{'Term': 'Cryptococcus gattii species complex[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Cryptococcus gattii species complex[All Names],,,Cryptococcus gattii species complex
1,1,0,['4751'],[],"[{'Term': 'Fungi[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Fungi[All Names],,,Fungi
1,1,0,['1784'],[],"[{'Term': 'Mycobacterium simiae[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mycobacterium simiae[All Names],,,Mycobacterium simiae
1,1,0,['1780'],[],"[{'Term': 'Mycobacterium malmoense[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Mycobacterium malmoense[All Names],,,Mycobacterium malmoense
1,1,0,['810'],[],"[{'Term': 'Chlamydia[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Chlamydia[All Names],,,Chlamydia
1,1,0,['5763'],[],"[{'Term': 'naegleria fowleri[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",naegleria fowleri[All Names],,,Naegleria fowleri
1,1,0,['186538'],[],"[{'Term': 'Zaire ebolavirus[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Zaire ebolavirus[All Names],,,Zaire ebolavirus
1,1,0,['208964'],[],"[{'Term': 'Pseudomonas aeruginosa PAO1[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Pseudomonas aeruginosa PAO1[All Names],,,Pseudomonas aeruginosa PAO1
0,0,0,[],[],,(Yersinia sp.[All Names]),"{'FieldNotFound': [], 'PhraseNotFound': ['Yersinia', 'sp.']}","{'PhraseIgnored': [], 'OutputMessage': ['No items found.'], 'QuotedPhraseNotFound': []}",Yersinia sp.
1,1,0,['654'],[],"[{'Term': 'Aeromonas veronii[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Aeromonas veronii[All Names],,,Aeromonas veronii
1,1,0,['47312'],[],"[{'Term': 'Tsukamurella pulmonis[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",Tsukamurella pulmonis[All Names],,,Tsukamurella pulmonis
1,1,0,['3562'],[],"[{'Term': 'spinacia oleracea[All Names]', 'Field': 'All Names', 'Count': '1', 'Explode': 'N'}, 'GROUP']",spinacia oleracea[All Names],,,Spinacia oleracea
